Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Frequently,Research & Development,19,Bachelor,Medical,High,Female,High,2,Laboratory Technician,Medium,Divorced,4444,4,No,13,Excellent,High,Moderate,15,2,4,11,8,5,10
28,No,Travel_Frequently,Research & Development,1,Master,Medical,Very High,Male,High,1,Laboratory Technician,High,Single,2154,0,Yes,11,Excellent,High,None,5,2,2,4,2,0,2
44,No,Travel_Rarely,Research & Development,4,College,Life Sciences,High,Male,Very High,5,Manager,Low,Divorced,19190,1,No,14,Excellent,Very High,Moderate,26,4,2,25,9,14,13
34,No,Travel_Frequently,Human Resources,11,Bachelor,Life Sciences,High,Male,Medium,2,Human Resources,Medium,Married,4490,4,No,11,Excellent,Very High,Moderate,14,5,4,10,9,1,8
35,No,Travel_Rarely,Research & Development,6,Below College,Life Sciences,High,Male,High,1,Research Scientist,High,Married,3506,0,Yes,14,Excellent,Very High,None,4,3,3,3,2,2,2
42,No,Travel_Rarely,Research & Development,7,Master,Medical,Medium,Female,Very High,2,Research Scientist,Medium,Married,2372,6,Yes,16,Excellent,Very High,None,18,2,3,1,0,0,0
43,No,Travel_Rarely,Sales,4,Master,Marketing,Very High,Female,Medium,3,Sales Executive,Very High,Single,10231,3,No,14,Excellent,Very High,None,23,3,4,21,7,15,17
36,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,High,Female,High,2,Manufacturing Director,Medium,Single,5410,9,Yes,11,Excellent,Very High,None,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,Research & Development,15,Bachelor,Medical,Low,Female,High,3,Healthcare Representative,Very High,Married,7978,1,No,11,Excellent,Very High,Basic,10,2,3,10,7,0,5
28,No,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,Very High,Male,Medium,1,Laboratory Technician,Very High,Married,3867,1,Yes,12,Excellent,Medium,Basic,2,2,3,2,2,2,2
51,No,Travel_Frequently,Research & Development,6,College,Medical,Medium,Female,Medium,1,Laboratory Technician,High,Single,2838,0,No,14,Excellent,Medium,None,8,6,2,7,0,7,7
30,No,Non-Travel,Research & Development,9,College,Medical,High,Female,High,2,Manufacturing Director,High,Single,4695,7,Yes,18,Excellent,High,None,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,Research & Development,7,Bachelor,Technical Degree,Medium,Female,High,1,Laboratory Technician,High,Divorced,3339,3,Yes,13,Excellent,Low,Moderate,10,2,3,7,7,7,7
28,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,Very High,Male,High,1,Research Scientist,Low,Single,2080,2,No,11,Excellent,Medium,None,5,2,2,3,2,1,2
25,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Very High,Female,High,1,Research Scientist,Medium,Single,2096,1,No,18,Excellent,Very High,None,2,3,2,2,2,2,1
32,No,Travel_Rarely,Sales,8,Bachelor,Medical,High,Male,Very High,2,Sales Executive,Very High,Married,6209,1,No,15,Excellent,High,Moderate,10,4,4,10,7,0,8
45,No,Travel_Frequently,Research & Development,25,Bachelor,Medical,Medium,Female,High,5,Manager,Medium,Single,18061,3,No,22,Outstanding,High,None,22,4,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,13,Master,Medical,High,Female,Medium,4,Manager,Medium,Divorced,17123,6,Yes,13,Excellent,Very High,Moderate,21,4,3,19,9,15,2
58,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,Low,Male,High,1,Research Scientist,High,Divorced,2372,1,No,12,Excellent,Very High,Moderate,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,Research & Development,7,College,Life Sciences,Very High,Male,High,2,Laboratory Technician,High,Married,4883,1,No,18,Excellent,Low,Basic,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,Research & Development,23,Bachelor,Medical,High,Male,High,1,Research Scientist,Low,Single,3904,0,No,13,Excellent,Low,None,6,2,3,5,2,0,3
30,No,Travel_Rarely,Research & Development,6,Bachelor,Technical Degree,Low,Female,Medium,2,Laboratory Technician,Very High,Married,4627,0,No,12,Excellent,Low,Basic,10,6,3,9,2,6,7
36,No,Travel_Rarely,Research & Development,10,Master,Technical Degree,Very High,Female,High,3,Healthcare Representative,High,Married,7094,3,No,12,Excellent,Low,None,10,0,3,7,7,1,7
46,No,Travel_Rarely,Human Resources,1,College,Life Sciences,Very High,Female,High,1,Human Resources,Low,Single,3423,6,No,12,Excellent,High,None,10,3,4,7,6,5,7
28,No,Non-Travel,Research & Development,1,Bachelor,Life Sciences,High,Female,Low,2,Laboratory Technician,Very High,Married,6674,0,No,11,Excellent,Low,High,10,6,3,9,8,7,5
50,No,Travel_Rarely,Research & Development,28,Bachelor,Life Sciences,Very High,Female,High,4,Research Director,Low,Married,16880,4,Yes,11,Excellent,Medium,None,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,Sales,25,Master,Marketing,Very High,Male,Medium,3,Sales Executive,Medium,Single,9094,2,Yes,12,Excellent,High,None,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,Sales,5,Bachelor,Life Sciences,Medium,Male,High,3,Sales Executive,Medium,Single,8446,9,Yes,19,Excellent,High,None,10,2,2,8,7,7,7
30,No,Travel_Rarely,Research & Development,17,Master,Medical,Medium,Female,High,3,Manager,Low,Married,11916,1,Yes,23,Outstanding,Very High,Moderate,9,2,3,9,1,0,8
39,No,Travel_Rarely,Research & Development,18,College,Life Sciences,Low,Male,High,2,Manufacturing Director,High,Single,4534,0,No,11,Excellent,Low,None,9,6,3,8,7,1,7
31,No,Non-Travel,Sales,2,Master,Life Sciences,Very High,Female,High,3,Sales Executive,High,Divorced,9852,1,Yes,19,Excellent,Low,Basic,10,5,2,10,8,9,6
41,No,Non-Travel,Sales,10,College,Medical,High,Male,Low,2,Sales Executive,Medium,Single,6151,1,No,13,Excellent,Low,None,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,Sales,1,Bachelor,Life Sciences,Very High,Female,High,1,Sales Representative,Medium,Single,2302,1,Yes,11,Excellent,Low,None,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,Low,Male,High,1,Laboratory Technician,Low,Married,2362,4,No,12,Excellent,High,None,10,4,4,3,2,1,2
42,No,Non-Travel,Research & Development,2,Below College,Life Sciences,High,Male,High,4,Manager,High,Married,17861,0,Yes,13,Excellent,Very High,None,21,3,2,20,8,2,10
55,No,Travel_Rarely,Research & Development,2,College,Medical,Very High,Female,Low,5,Manager,High,Married,19187,4,No,14,Excellent,Very High,Basic,23,5,3,19,9,9,11
56,No,Travel_Rarely,Human Resources,8,Master,Life Sciences,Very High,Male,High,5,Manager,Medium,Single,19717,6,No,14,Excellent,Low,None,36,4,3,7,3,7,7
40,No,Non-Travel,Research & Development,16,College,Life Sciences,High,Male,High,1,Research Scientist,High,Divorced,3544,9,No,16,Excellent,Medium,Basic,6,0,3,4,2,0,0
34,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Very High,Male,High,3,Healthcare Representative,Very High,Divorced,8500,0,No,11,Excellent,Very High,Basic,10,0,2,9,7,1,6
40,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,High,Male,High,2,Research Scientist,Very High,Single,4661,1,No,13,Excellent,High,None,9,4,3,9,8,8,8
41,No,Travel_Frequently,Sales,1,Bachelor,Marketing,High,Female,High,2,Sales Executive,Low,Divorced,4103,0,No,17,Excellent,Very High,Basic,10,2,3,9,3,1,7
35,No,Travel_Frequently,Research & Development,4,Master,Life Sciences,High,Male,High,2,Research Scientist,High,Single,4249,1,Yes,11,Excellent,Medium,None,9,3,3,9,6,1,1
51,No,Travel_Rarely,Human Resources,5,Bachelor,Life Sciences,High,Male,High,4,Manager,Medium,Divorced,14026,1,Yes,11,Excellent,Medium,Basic,33,2,3,33,9,0,10
38,No,Travel_Rarely,Sales,2,College,Life Sciences,Medium,Female,High,2,Sales Executive,Low,Divorced,6893,3,No,15,Excellent,Very High,Basic,11,3,3,7,7,1,7
34,No,Travel_Rarely,Sales,15,College,Medical,High,Female,High,2,Sales Executive,Low,Single,6125,1,No,12,Excellent,Very High,None,10,6,4,10,8,9,6
25,No,Travel_Rarely,Research & Development,19,Below College,Medical,Very High,Male,High,1,Laboratory Technician,Very High,Married,3669,3,No,11,Excellent,High,High,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,Research & Development,7,Master,Medical,High,Female,Medium,3,Manufacturing Director,Low,Married,10008,7,Yes,14,Excellent,Very High,None,31,0,2,10,9,5,9
40,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Medium,Male,High,1,Laboratory Technician,Medium,Married,2387,3,No,22,Outstanding,High,Basic,7,3,3,4,2,0,3
36,No,Travel_Frequently,Sales,7,Bachelor,Marketing,Low,Female,Very High,2,Sales Executive,Low,Married,4639,2,No,16,Excellent,Very High,Basic,17,2,2,15,7,6,13
48,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Very High,Male,High,3,Manufacturing Director,Very High,Single,7898,1,No,11,Excellent,High,None,11,2,3,10,9,0,8
27,No,Travel_Rarely,Sales,11,Bachelor,Medical,High,Female,Very High,1,Sales Representative,Very High,Married,2534,8,No,14,Excellent,Medium,Basic,5,4,3,1,0,0,0
51,No,Travel_Rarely,Research & Development,11,College,Technical Degree,Very High,Female,Medium,4,Manufacturing Director,Medium,Single,13142,3,No,16,Excellent,Medium,None,29,1,2,5,2,0,3
18,No,Non-Travel,Research & Development,1,Bachelor,Life Sciences,Very High,Female,High,1,Laboratory Technician,Very High,Single,1611,1,No,15,Excellent,High,None,0,5,4,0,0,0,0
35,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Very High,Female,Medium,2,Laboratory Technician,Very High,Married,5363,0,No,12,Excellent,Medium,Basic,10,0,3,9,7,0,0
27,No,Travel_Frequently,Sales,2,Below College,Life Sciences,Very High,Male,Low,2,Sales Executive,Very High,Single,5071,3,No,20,Outstanding,Medium,None,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,Sales,13,Master,Marketing,Low,Male,Very High,4,Sales Executive,High,Single,13695,6,Yes,17,Excellent,High,None,24,2,2,19,7,3,8
56,No,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Very High,Male,High,4,Manufacturing Director,Medium,Married,13402,4,Yes,12,Excellent,Low,Basic,33,0,3,19,16,15,9
34,No,Non-Travel,Research & Development,26,Below College,Technical Degree,Low,Female,Medium,1,Research Scientist,High,Divorced,2029,1,No,20,Outstanding,High,High,5,2,3,5,4,0,0
40,No,Travel_Rarely,Research & Development,2,Below College,Medical,Medium,Female,Very High,2,Healthcare Representative,High,Divorced,6377,5,No,20,Outstanding,Medium,High,15,0,3,12,11,11,8
34,No,Travel_Rarely,Research & Development,29,Bachelor,Medical,Medium,Male,High,2,Laboratory Technician,High,Married,5429,4,No,13,Excellent,Low,Moderate,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,Sales,2,Bachelor,Life Sciences,High,Female,Medium,1,Sales Representative,Very High,Single,2785,7,No,14,Excellent,High,None,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,Sales,18,Master,Marketing,Very High,Female,High,2,Sales Executive,High,Married,4614,0,Yes,18,Excellent,High,Basic,5,0,2,4,2,3,2
38,No,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Very High,Male,Very High,1,Research Scientist,High,Divorced,2610,1,No,11,Excellent,Very High,High,4,2,3,4,2,0,3
34,No,Travel_Rarely,Research & Development,2,Master,Technical Degree,High,Female,High,2,Healthcare Representative,Very High,Single,6687,1,No,11,Excellent,Very High,None,14,2,4,14,11,4,11
28,No,Travel_Rarely,Sales,26,Bachelor,Life Sciences,High,Male,Medium,2,Sales Executive,Low,Married,4724,1,No,11,Excellent,High,Basic,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,Research & Development,22,Master,Medical,Very High,Male,High,2,Manufacturing Director,High,Married,6179,1,Yes,15,Excellent,Very High,Moderate,10,3,2,10,2,6,7
39,No,Travel_Rarely,Sales,21,Master,Life Sciences,Low,Male,Medium,2,Sales Executive,Very High,Married,6120,3,Yes,12,Excellent,Very High,Moderate,8,2,4,5,4,1,4
51,No,Travel_Frequently,Sales,2,Bachelor,Marketing,Medium,Male,High,3,Sales Executive,Medium,Married,10596,2,No,11,Excellent,Medium,None,14,5,3,4,2,3,2
41,No,Travel_Frequently,Research & Development,22,Bachelor,Life Sciences,Very High,Female,High,2,Research Scientist,Very High,Divorced,5467,3,Yes,14,Excellent,Low,Moderate,12,4,2,6,2,3,3
37,No,Travel_Rarely,Research & Development,4,Below College,Life Sciences,High,Male,High,1,Research Scientist,High,Married,2996,7,Yes,15,Excellent,Very High,None,8,2,3,6,4,1,3
33,No,Travel_Frequently,Sales,5,Below College,Life Sciences,Medium,Male,High,2,Sales Executive,Very High,Married,9998,6,No,13,Excellent,Low,None,8,2,4,5,4,1,2
32,No,Travel_Rarely,Sales,2,Below College,Marketing,High,Male,High,2,Sales Executive,Medium,Married,4078,0,Yes,13,Excellent,Low,High,4,3,2,3,2,1,2
39,No,Non-Travel,Research & Development,25,College,Life Sciences,High,Male,High,3,Healthcare Representative,High,Married,10920,3,No,21,Outstanding,Medium,Basic,13,2,3,6,4,0,5
25,No,Travel_Rarely,Sales,18,Below College,Life Sciences,Low,Male,Very High,2,Sales Executive,High,Married,6232,2,No,11,Excellent,Medium,None,6,3,2,3,2,1,2
52,No,Travel_Frequently,Research & Development,28,College,Medical,Very High,Female,Very High,4,Manufacturing Director,High,Married,13247,2,Yes,11,Excellent,Medium,Basic,24,3,2,5,3,0,2
43,No,Travel_Rarely,Research & Development,6,Bachelor,Medical,Low,Female,Medium,2,Research Scientist,High,Single,4081,1,Yes,14,Excellent,Low,None,20,3,1,20,7,1,8
27,No,Travel_Rarely,Sales,10,Bachelor,Marketing,Very High,Female,Medium,2,Sales Executive,Very High,Married,5769,1,Yes,11,Excellent,Very High,None,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,Research & Development,17,Master,Life Sciences,Very High,Female,High,1,Research Scientist,High,Single,2394,1,Yes,13,Excellent,Very High,None,8,2,3,8,2,7,7
26,No,Travel_Rarely,Research & Development,2,Below College,Medical,Low,Male,Medium,1,Research Scientist,Very High,Single,3904,0,No,12,Excellent,Very High,None,5,2,3,4,3,1,1
42,No,Travel_Rarely,Human Resources,10,Bachelor,Human Resources,High,Female,High,4,Manager,Low,Married,16799,0,No,14,Excellent,High,Basic,21,5,3,20,7,0,9
52,No,Travel_Rarely,Research & Development,8,Master,Other,High,Female,High,1,Laboratory Technician,Low,Married,2950,9,No,13,Excellent,High,None,12,2,1,5,4,0,4
37,No,Travel_Rarely,Research & Development,11,Bachelor,Medical,Low,Female,High,1,Laboratory Technician,High,Single,3629,4,No,18,Excellent,Low,None,8,6,3,3,2,0,2
35,No,Travel_Frequently,Research & Development,18,College,Life Sciences,High,Male,High,3,Manufacturing Director,Very High,Single,9362,2,No,11,Excellent,High,None,10,2,3,2,2,2,2
25,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,Low,Male,High,1,Laboratory Technician,Very High,Married,3229,4,No,11,Excellent,Medium,Basic,7,2,2,3,2,0,2
26,No,Travel_Rarely,Research & Development,7,Bachelor,Other,High,Male,Very High,1,Laboratory Technician,Low,Single,3578,0,No,12,Excellent,Very High,None,8,2,3,7,7,0,7
29,No,Travel_Rarely,Human Resources,17,Bachelor,Other,Medium,Male,Medium,3,Human Resources,Low,Single,7988,1,No,13,Excellent,Low,None,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,Research & Development,28,College,Life Sciences,Low,Male,Medium,2,Laboratory Technician,Low,Single,4284,3,No,20,Outstanding,Low,None,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,Research & Development,14,Below College,Other,High,Female,High,3,Healthcare Representative,Very High,Single,7553,0,Yes,12,Excellent,Low,None,9,1,3,8,7,7,7
54,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Very High,Female,High,4,Research Director,Very High,Single,17328,6,No,19,Excellent,Very High,None,29,3,2,20,7,12,7
58,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Very High,Female,High,5,Research Director,Low,Married,19701,3,Yes,21,Outstanding,High,Basic,32,3,3,9,8,1,5
55,No,Travel_Rarely,Research & Development,1,Master,Medical,Medium,Male,Very High,4,Research Director,Very High,Divorced,14732,2,No,13,Excellent,Very High,Moderate,31,4,4,7,7,0,0
36,No,Travel_Rarely,Sales,3,Master,Marketing,Low,Female,High,2,Sales Executive,Medium,Single,9278,3,Yes,16,Excellent,Very High,None,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,Sales,1,Master,Life Sciences,Medium,Female,Low,1,Sales Representative,High,Single,1359,1,No,12,Excellent,Medium,None,1,3,3,1,0,0,0
30,No,Travel_Rarely,Sales,7,Master,Marketing,Very High,Female,High,2,Sales Executive,Low,Divorced,4779,7,No,14,Excellent,Medium,Moderate,8,3,3,3,2,0,2
31,No,Travel_Rarely,Research & Development,8,Doctor,Life Sciences,Low,Female,High,4,Research Director,Medium,Single,16422,3,No,11,Excellent,High,None,9,3,4,3,2,1,0
34,No,Travel_Frequently,Research & Development,1,Master,Other,Very High,Male,High,1,Research Scientist,Low,Divorced,2996,5,No,14,Excellent,High,Moderate,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,Low,Female,Medium,1,Research Scientist,Medium,Single,1261,1,No,12,Excellent,High,None,1,3,4,1,0,0,0
27,No,Travel_Rarely,Research & Development,11,Below College,Life Sciences,Medium,Male,High,1,Laboratory Technician,Low,Married,2099,0,No,14,Excellent,Medium,None,6,3,4,5,0,1,4
36,No,Travel_Rarely,Research & Development,4,Master,Life Sciences,Low,Male,Medium,2,Laboratory Technician,Very High,Single,5810,1,No,16,Excellent,High,None,10,2,2,10,4,1,8
36,No,Travel_Rarely,Sales,16,Master,Marketing,High,Female,Medium,2,Sales Executive,Low,Married,5647,4,No,13,Excellent,Low,Moderate,11,3,2,3,2,0,2
47,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,Low,Male,High,1,Research Scientist,Very High,Married,3420,7,No,12,Excellent,High,Basic,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,Sales,9,College,Life Sciences,Low,Male,Medium,1,Sales Representative,Low,Married,4400,3,No,12,Excellent,Low,None,6,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,College,Technical Degree,High,Male,Very High,1,Laboratory Technician,High,Single,3500,0,No,14,Excellent,Low,None,7,2,1,6,5,1,3
56,No,Travel_Rarely,Research & Development,1,College,Life Sciences,Low,Female,High,1,Research Scientist,Low,Married,2066,2,No,22,Outstanding,Very High,Basic,5,3,4,3,2,1,0
47,No,Travel_Rarely,Research & Development,2,Master,Medical,Low,Female,High,4,Research Director,High,Married,17169,3,No,19,Excellent,Medium,Moderate,26,2,4,20,17,5,6
24,No,Travel_Rarely,Sales,4,Below College,Medical,Very High,Female,High,2,Sales Executive,High,Married,4162,1,Yes,12,Excellent,High,Moderate,5,3,3,5,4,0,3
32,No,Travel_Rarely,Sales,7,Doctor,Marketing,Very High,Male,High,2,Sales Executive,Very High,Married,9204,4,No,12,Excellent,High,Basic,7,3,2,4,3,0,3
34,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Very High,Female,Medium,1,Laboratory Technician,Medium,Married,3294,5,No,17,Excellent,Low,Basic,7,2,2,5,4,0,2
41,No,Travel_Rarely,Research & Development,5,Doctor,Medical,Medium,Male,Very High,1,Research Scientist,High,Married,2127,2,Yes,12,Excellent,Low,None,7,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,Master,Other,High,Male,High,2,Laboratory Technician,High,Divorced,3975,3,No,11,Excellent,High,Moderate,11,2,4,8,7,0,7
31,No,Travel_Rarely,Sales,8,College,Life Sciences,Low,Male,High,3,Sales Executive,Very High,Divorced,10793,1,No,18,Excellent,Low,Basic,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,Sales,9,Bachelor,Marketing,Low,Male,High,3,Sales Executive,Very High,Divorced,10096,4,No,11,Excellent,Low,Basic,28,1,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,Bachelor,Life Sciences,Low,Female,Medium,1,Laboratory Technician,Low,Single,3646,2,Yes,23,Outstanding,Medium,None,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,Research & Development,1,Doctor,Life Sciences,High,Female,Very High,3,Manufacturing Director,Medium,Single,7446,1,No,11,Excellent,Low,None,10,2,3,10,8,4,7
45,No,Travel_Rarely,Research & Development,20,Bachelor,Medical,Medium,Male,Low,3,Healthcare Representative,Low,Divorced,10851,2,Yes,18,Excellent,Medium,Basic,24,2,3,7,7,0,7
31,No,Travel_Rarely,Human Resources,8,College,Medical,Very High,Female,Very High,1,Human Resources,Medium,Single,2109,9,No,18,Excellent,Very High,None,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,Medium,Male,High,1,Laboratory Technician,Very High,Married,3722,6,Yes,13,Excellent,High,Basic,7,2,1,2,2,2,2
